Date,PortfolioReturn
2018-04-17,0.006549948344487027
2018-04-18,0.0018130927391844082
2018-04-19,-0.005624188857104374
2018-04-20,-0.005253760135787132
2018-04-23,-2.8363029978738415e-4
2018-04-24,-0.003379667525178784
2018-04-25,-9.767087838225324e-4
2018-04-26,0.0049804443159358214
2018-04-27,-6.883648285869503e-4
2018-04-30,-0.010401042862406711
2018-05-01,0.0029697564899393283
2018-05-02,0.003794363528045776
2018-05-03,-0.004128834841847658
2018-05-04,0.011779071181933231
2018-05-07,0.0077704419465249395
2018-05-08,0.007313363313941783
2018-05-09,0.007355124905453984
2018-05-10,0.005422428336905139
2018-05-11,4.571234505551297e-4
2018-05-14,-0.0030399305971979887
2018-05-15,5.373926653452721e-4
2018-05-16,0.00927122524133027
2018-05-17,0.006903143027511232
2018-05-18,-4.44339339870828e-4
2018-05-21,0.009272718907929684
2018-05-22,-0.005296428266277326
2018-05-23,7.656769977459334e-4
2018-05-24,0.001127950627126017
2018-05-25,-4.7924719456316856e-4
2018-05-29,-0.00254130601418029
2018-05-30,0.01564010451154714
2018-05-31,-0.010883653231334795
2018-06-01,0.006960460995304773
2018-06-04,0.005446745934449678
2018-06-05,0.0053228198097008675
2018-06-06,0.007208661896836076
2018-06-07,3.778000419170394e-4
2018-06-08,0.0015547622007779462
2018-06-11,0.0012935380876291436
2018-06-12,0.0027158819736385533
2018-06-13,-0.005896344411005963
2018-06-14,0.0027495728581451266
2018-06-15,-3.2870741425575407e-4
2018-06-18,0.005172216894435911
2018-06-19,2.998037749564681e-4
2018-06-20,0.008405311761396512
2018-06-21,-0.00895130671963851
2018-06-22,0.0023928195783269046
2018-06-25,-0.01411928465810694
2018-06-26,0.0065224613942119125
2018-06-27,-0.013767333355849712
2018-06-28,0.001010045227743582
2018-06-29,-3.752254211638589e-4
2018-07-02,0.005916174318322119
2018-07-03,0.002800239097797696
2018-07-05,0.01039979034885055
2018-07-06,0.0072792287483059315
2018-07-09,0.008287235191676384
2018-07-10,-0.0034702489585762644
2018-07-11,-0.008706239769826637
2018-07-12,8.481559807451986e-4
2018-07-13,-0.0012802408739128173
2018-07-16,-0.0048263402144609275
2018-07-17,0.003067935128068221
2018-07-18,0.0038036022319431627
2018-07-19,0.005927990143000126
2018-07-20,-0.003346472337615666
2018-07-23,1.2926714242877393e-4
2018-07-24,-0.008217316158335798
2018-07-25,-0.001119986757619868
2018-07-26,0.006341630718470157
2018-07-27,-0.0162739609858486
2018-07-30,-0.0032959674482245065
2018-07-31,0.008763842879649894
2018-08-01,-0.0014342069102893892
2018-08-02,0.006425039182869993
2018-08-03,-0.0033859458227415346
2018-08-06,0.00470428182744792
2018-08-07,0.002921411609485818
2018-08-08,-6.239065829643734e-4
2018-08-09,0.002464683550731877
2018-08-10,-0.004384324386291366
2018-08-13,-0.006393818822493173
2018-08-14,0.010010002733190807
2018-08-15,-0.012739450273440886
2018-08-16,0.009421186883898813
2018-08-17,0.005508130354526177
2018-08-20,0.0036824761640021878
2018-08-21,0.011162252470713119
2018-08-22,0.001067834567864769
2018-08-23,-0.004677719056594144
2018-08-24,0.003218286707873805
2018-08-27,0.002448561199660821
2018-08-28,0.0013696104059783294
2018-08-29,0.0020517648445515344
2018-08-30,-0.002959001454019595
2018-08-31,0.0027139498887424084
2018-09-04,-0.005526817495272652
2018-09-05,-9.79655223168124e-4
2018-09-06,-0.007695393262852787
2018-09-07,-0.004253174336616693
2018-09-10,0.0011588993532133127
2018-09-11,-3.3584325863794527e-4
2018-09-12,-9.531872122457094e-4
2018-09-13,-3.5914128055539044e-4
2018-09-14,0.0057310075176071375
2018-09-17,-0.0076697756480284705
2018-09-18,0.001988849678693314
2018-09-19,-0.0033414837559184603
2018-09-20,0.009727125890224193
2018-09-21,-0.0032791797601163814
2018-09-24,-6.529193715273085e-5
2018-09-25,-7.194595759298329e-4
2018-09-26,-0.00862075799210904
2018-09-27,-8.767091325211653e-4
2018-09-28,0.004853387572157867
2018-10-01,-0.011328421969107374
2018-10-02,-0.007065987345218004
2018-10-03,0.008551112840481528
2018-10-04,-0.011549060036503108
2018-10-05,-0.009019296706503912
2018-10-08,0.002698350405061354
2018-10-09,-0.004580911694704576
2018-10-10,-0.02333565350983757
2018-10-11,-0.01910625368068044
2018-10-12,-0.004318061257881913
2018-10-15,0.006716998396063105
2018-10-16,0.021301310398351713
2018-10-17,-0.005447692190917322
2018-10-18,-0.01836484409449365
2018-10-19,-0.008498720850944665
2018-10-22,-0.006252509867762621
2018-10-23,-0.008864216512815997
2018-10-24,-0.033591574466476926
2018-10-25,0.02195330692659269
2018-10-26,-0.00882318574509548
2018-10-29,-0.0029564161870621556
2018-10-30,0.019933784267575583
2018-10-31,0.0011716548753721836
2018-11-01,0.0200453296010534
2018-11-02,0.004983430644694612
2018-11-05,0.001577411417864113
2018-11-06,0.00570429685959052
2018-11-07,0.011806694892669908
2018-11-08,-0.0022448648501352587
2018-11-09,-0.016961223675342956
2018-11-12,-0.0161963730529514
2018-11-13,-0.0028920330582487414
2018-11-14,-0.005597902548317877
2018-11-15,0.012030338943349069
2018-11-16,0.003669867796363551
2018-11-19,-0.012860402714635082
2018-11-20,-0.0186738077147268
2018-11-21,0.010866917455288515
2018-11-23,-0.0015125998803844542
2018-11-26,0.008311971110184894
2018-11-27,-0.007739822885476822
2018-11-28,0.021576851108349362
2018-11-29,-0.004209876765081694
2018-11-30,0.005117467627533645
2018-12-03,0.008788854936604123
2018-12-04,-0.04440340839945545
2018-12-06,-0.0036693357630859158
2018-12-07,-0.017463631640662503
2018-12-10,-0.009086395344649403
2018-12-11,-0.00397838229808997
2018-12-12,0.009107122549523967
2018-12-13,-0.015795862519640814
2018-12-14,-0.014996884709899617
2018-12-17,-0.017072330158239606
2018-12-18,-0.001215191359287179
2018-12-19,-0.021652350094970567
2018-12-20,-0.01283737478611096
2018-12-21,-0.01959147283181282
2018-12-24,-0.020635621480366722
2018-12-26,0.04555834751185885
2018-12-27,1.914868618540424e-4
2018-12-28,0.0047128953399404976
2018-12-31,0.0055285822093386165
2019-01-02,0.010583672757150778
2019-01-03,-0.011478795026132683
2019-01-04,0.03500293857780274
2019-01-07,0.016990672291356267
2019-01-08,0.015457241443259172
2019-01-09,0.01117098640903494
2019-01-10,0.0036712105209125334
2019-01-11,0.0021920005971409248
2019-01-14,-0.007503398375015602
2019-01-15,0.0051723121199348755
2019-01-16,0.00941193795440245
2019-01-17,0.007979656578978762
2019-01-18,0.012138785495959575
2019-01-22,-0.016104968299447794
2019-01-23,-0.00431399880208001
2019-01-24,0.007634903958429333
2019-01-25,0.012853974056954069
2019-01-28,-0.003730316315906813
2019-01-29,8.761292513215844e-4
2019-01-30,0.009298102451515425
2019-01-31,0.007149583274314387
2019-02-01,0.0021609873763828924
2019-02-04,0.009438559715033821
2019-02-05,5.353298249209299e-4
2019-02-06,-9.200347091731728e-4
2019-02-07,-0.006266853292815162
2019-02-08,-0.0015553916903057383
2019-02-11,0.008365067983873476
2019-02-12,0.012998903399847148
2019-02-13,0.005962094417025113
2019-02-14,2.2216800971421074e-4
2019-02-15,0.015309840614258293
2019-02-19,0.0060395115401977026
2019-02-20,0.00789259262471051
2019-02-21,-0.0051296643950863125
2019-02-22,0.006637495612884504
2019-02-25,-0.0027064296183913475
2019-02-26,-0.00840528332736092
2019-02-27,0.0013376382244372493
2019-02-28,-0.0031981013532112494
2019-03-01,0.004043573593939669
2019-03-04,-0.004919551590992523
2019-03-05,-0.004151739686142299
2019-03-06,-0.019107039129450165
2019-03-07,-0.010343762786038142
2019-03-08,-0.0011043843227053845
2019-03-11,0.016252707042182624
2019-03-12,-7.77810334131719e-4
2019-03-13,0.0043777782976817834
2019-03-14,-0.003376929298864854
2019-03-15,0.0011172338286289823
2019-03-18,0.00866658832436399
2019-03-19,-0.009139688540216542
2019-03-20,-0.008769201018988534
2019-03-21,0.011272175947765743
2019-03-22,-0.03427115830648694
2019-03-25,0.0034848522990761866
2019-03-26,0.011214659092048164
2019-03-27,0.0010334327688574906
2019-03-28,0.009866216601229695
2019-03-29,2.218355501800909e-4
2019-04-01,0.01502703045093135
2019-04-02,-0.0035085773076555444
2019-04-03,0.002867705390815702
2019-04-04,0.009453344449780432
2019-04-05,0.011414525040671161
2019-04-08,-0.0012802364055969216
2019-04-09,-0.013956480960203747
2019-04-10,0.014066996145700809
2019-04-11,-4.307711701721808e-4
2019-04-12,0.005412800905957881
2019-04-15,-0.005180861572026323
2019-04-16,0.006213675951357375
2019-04-17,-0.0038395680072240146
2019-04-18,-6.155409808155763e-4
2019-04-22,-0.007857414064858981
2019-04-23,0.014610411607598454
2019-04-24,0.0019201980253379422
2019-04-25,-0.010729440089015519
2019-04-26,0.010181657691564665
2019-04-29,0.00456023028891408
2019-04-30,-0.0036853723517244136
2019-05-01,-0.007985782072422678
2019-05-02,0.0019595590097516414
2019-05-03,0.0203425544605575
2019-05-06,3.516450238645318e-4
2019-05-07,-0.01767680024090087
2019-05-08,-0.0057845430284325676
2019-05-09,-0.0013685324057056206
2019-05-10,0.0025660835419664537
2019-05-13,-0.028865192078604184
2019-05-14,0.012376522828573454
2019-05-15,0.002202433084472791
2019-05-16,0.0037678300685856253
2019-05-17,-0.014059845611361485
2019-05-20,-0.006222649410728905
2019-05-21,0.011836389621220838
2019-05-22,-0.010667703221811636
2019-05-23,-0.019501320968485607
2019-05-24,0.007530163311183157
2019-05-28,-0.008380497032525951
2019-05-29,-0.007634376884236797
2019-05-30,-0.00618399047265661
2019-05-31,-0.01431268799366024
2019-06-03,0.008772737058203221
2019-06-04,0.026042980434586523
2019-06-05,-0.0031864848377574596
2019-06-06,-0.002149927838087071
2019-06-07,0.006399467719944541
2019-06-10,0.006599769484803806
2019-06-11,6.577167458909726e-4
2019-06-12,-0.003415931848060004
2019-06-13,0.011856047072351944
2019-06-14,-0.008974819286848797
2019-06-17,0.0014878709169961685
2019-06-18,0.012626771777799035
2019-06-19,1.889381157704858e-4
2019-06-20,0.0054139259824853144
2019-06-21,-0.009723038453040692
2019-06-24,-0.011690466641198797
2019-06-25,-0.002975618675825826
2019-06-26,0.0011123341195396123
2019-06-27,0.017985917958661817
2019-06-28,0.014692081424686913
2019-07-01,0.00317876353613902
2019-07-02,-0.006716247717119012
2019-07-03,0.006147031565465296
2019-07-05,0.0049054849575221075
2019-07-08,-0.009003582333921137
2019-07-09,-0.0019324026068586236
2019-07-10,3.9526821241339747e-4
2019-07-11,-0.004140973394880997
2019-07-12,0.009719178359619069
2019-07-15,-0.0061401644777343
2019-07-16,0.0014391381221236766
2019-07-17,-0.0079777980013435
2019-07-18,9.595578853170649e-4
2019-07-19,-0.002264880557102982
2019-07-22,-0.0026244477165389573
2019-07-23,0.010713816329033992
2019-07-24,0.01762398092957815
2019-07-25,-0.01072602093101398
2019-07-26,0.01156702677704881
2019-07-29,-0.005656581598832536
2019-07-30,0.01060745271655995
2019-07-31,-0.006510971691393247
2019-08-01,-0.018838629511276753
2019-08-02,-0.009519064079576593
2019-08-05,-0.02771439760945385
2019-08-06,0.006971024138555638
2019-08-07,-0.0024102311918462868
2019-08-08,0.020013453098237266
2019-08-09,-0.015212936898022044
2019-08-12,-0.01259668406009135
2019-08-13,0.009742721707259832
2019-08-14,-0.029233421774148928
2019-08-15,-0.004705230128373071
2019-08-16,0.023021421180405684
2019-08-19,0.012379910590613963
2019-08-20,-0.008902134687631904
2019-08-21,0.007152204120993095
2019-08-22,-7.96850035911681e-4
2019-08-23,-0.031103145378010264
2019-08-26,0.00852640320971973
2019-08-27,-0.012452697455288141
2019-08-28,0.014027206080185251
2019-08-29,0.017240383287654995
2019-08-30,0.001254043792928757
2019-09-03,-0.014596938250604428
2019-09-04,0.011421091583491078
2019-09-05,0.020162928946488197
2019-09-06,-0.002620933506382875
2019-09-09,0.023620365916349684
2019-09-10,0.0171387693195614
2019-09-11,0.019684669087731026
2019-09-12,-0.001299305538003844
2019-09-13,0.0035529085956572215
2019-09-16,0.005846935877480934
2019-09-17,-0.005283563787399128
2019-09-18,-0.006471278996996392
2019-09-19,-0.004953217653141185
2019-09-20,-0.0021085292824116124
2019-09-23,0.002054052290225744
2019-09-24,-0.01443397033227321
2019-09-25,0.012890830318144388
2019-09-26,-0.010684574164040917
2019-09-27,-0.003895558006564635
2019-09-30,0.0017338845220919775
2019-10-01,-0.019006565642134033
2019-10-02,-0.01140375116048817
2019-10-03,0.001103734998028944
2019-10-04,0.008030179782195683
2019-10-07,-0.002668082798524571
2019-10-08,-0.017634188614119514
2019-10-09,0.0023901446938684083
2019-10-10,0.004234810158197159
2019-10-11,0.01820835838147083
2019-10-14,-0.005501833715078229
2019-10-15,0.010177314279801158
2019-10-16,0.002220702749522249
2019-10-17,0.0095724146015888
2019-10-18,-0.002526971077781865
2019-10-21,0.011512325865592678
2019-10-22,0.00420895499248329
2019-10-23,8.947246704842605e-4
2019-10-24,-0.004167699068879427
2019-10-25,0.006164554989906572
2019-10-28,0.008132705588018926
2019-10-29,0.0028145251337745544
2019-10-30,-0.004629110248818147
2019-10-31,-0.007881402323640723
2019-11-01,0.018303145250415296
2019-11-04,0.011270642473202716
2019-11-05,0.003728035957562402
2019-11-06,-0.006418525132915508
2019-11-07,0.003308274540005056
2019-11-08,8.593479287944133e-4
2019-11-11,-0.004259210722651455
2019-11-12,0.0011153865727565931
2019-11-13,-0.004786360489186727
2019-11-14,-4.0652288906765905e-4
2019-11-15,0.0033149154981148995
2019-11-18,-0.005643668820173345
2019-11-19,5.287003380840168e-4
2019-11-20,-0.0051495520762518164
2019-11-21,-0.004500271789174426
2019-11-22,0.0028173770036918283
2019-11-25,0.018135503208666866
2019-11-26,-0.0019823639532375943
2019-11-27,0.004864996923332775
2019-11-29,-0.006148943495188457
2019-12-02,-0.009791353502785214
2019-12-03,-0.005289555823870464
2019-12-04,0.008430371745022517
2019-12-05,0.0017337324454446983
2019-12-06,0.014832545406175412
2019-12-09,-0.0016834621429897634
2019-12-10,6.151519559751752e-4
2019-12-11,0.002377828113899453
2019-12-12,0.012430800124320896
2019-12-13,-0.005777401267024119
2019-12-16,0.00738974757904485
2019-12-17,0.006234280178859193
2019-12-18,0.0033843589322330027
2019-12-19,0.0025775032015388877
2019-12-20,0.001897533725692873
2019-12-23,-4.8826149592886913e-4
2019-12-24,0.0028804546261598164
2019-12-26,-3.8691206801959386e-4
2019-12-27,-0.0052277769315187414
2019-12-30,-5.367199689721797e-4
2019-12-31,0.004186300900261422
2020-01-02,-0.0013661373853811666
2020-01-03,-0.0014198402572419603
2020-01-06,-1.2936587583606263e-4
2020-01-07,-0.004023212570873903
2020-01-08,0.0018183269723990923
2020-01-09,-0.0014200236164907056
2020-01-10,-0.005233013006753702
2020-01-13,0.008234881855010801
2020-01-14,0.003400579101260749
2020-01-15,0.001623194440466042
2020-01-16,0.01288622689789451
2020-01-17,-0.003634386291503892
2020-01-21,-0.00943711347442106
2020-01-22,-9.552121865358875e-4
2020-01-23,6.294679361210313e-4
2020-01-24,-0.01468630776939333
2020-01-27,-0.013444109843637279
2020-01-28,0.0055668970941133615
2020-01-29,-0.006958443076468721
2020-01-30,0.001012424795863601
2020-01-31,-0.022392673543655452
2020-02-03,0.00931546737035349
2020-02-04,0.010997125061889094
2020-02-05,0.019277226641766305
2020-02-06,-0.004963212812035178
2020-02-07,-0.015039556515457093
2020-02-10,0.0027978304119556925
2020-02-11,0.008312536705625696
2020-02-12,0.008772282797868588
2020-02-13,6.437356150603874e-4
2020-02-14,-0.003566305479833628
2020-02-18,-0.005874390195674017
2020-02-19,0.0031059032426455206
2020-02-20,0.002835870514414519
2020-02-21,-0.010839636691540156
2020-02-24,-0.031333231034580564
2020-02-25,-0.03455398715912133
2020-02-26,-0.015326199205880605
2020-02-27,-0.034540765306044434
2020-02-28,-0.013143352723579962
2020-03-02,0.026686196143392182
2020-03-03,-0.022880931343188034
2020-03-04,0.02573157692702171
2020-03-05,-0.03761952346458734
2020-03-06,-0.023607770685218618
2020-03-09,-0.11415020389780348
2020-03-10,0.03225659777725102
2020-03-11,-0.0634931800298325
2020-03-12,-0.11143469189532886
2020-03-13,0.08756678394931004
2020-03-16,-0.13525688467203922
2020-03-17,0.047366570280213245
2020-03-18,-0.12668551302153855
2020-03-19,0.09631098865714535
2020-03-20,-0.03443079993839124
2020-03-23,-0.021828791809499842
2020-03-24,0.10079007713143989
2020-03-25,0.02959495940902867
2020-03-26,0.06780311648339017
2020-03-27,-0.038270531130513964
2020-03-30,0.01142127978196928
2020-03-31,-5.492801823130509e-5
2020-04-01,-0.07172964556502236
2020-04-02,0.011564962145997733
2020-04-03,-0.0356985081051855
2020-04-06,0.0889261022523427
2020-04-07,0.013168793485060282
2020-04-08,0.049701773889956384
2020-04-09,0.05415350184335262
2020-04-13,-0.03170894401115604
2020-04-14,0.008448727315789816
2020-04-15,-0.05188899302438792
2020-04-16,-0.014351157362872782
2020-04-17,0.05147112413203598
2020-04-20,-0.02354035461217275
2020-04-21,-0.022264994363858273
2020-04-22,0.005788941867378259
2020-04-23,0.02238591644535722
2020-04-24,0.012302967237633109
2020-04-27,0.04767374825100628
2020-04-28,0.027438987163231784
2020-04-29,0.06213628926393077
2020-04-30,-0.03254133540225101
2020-05-01,-0.04312013315232371
2020-05-04,-0.003611334710131606
2020-05-05,-0.0046404275182431445
2020-05-06,-0.022333982471531174
2020-05-07,0.020468273669721735
2020-05-08,0.04893486808549578
2020-05-11,-0.022556581529677707
2020-05-12,-0.03830919058096057
2020-05-13,-0.041106717143299845
2020-05-14,0.008221994386967075
2020-05-15,0.011443782446719005
2020-05-18,0.08495340963285285
2020-05-19,-0.022611111070111455
2020-05-20,0.036428940681566505
2020-05-21,0.0031676086762401604
2020-05-22,0.0012270046736897321
2020-05-26,0.04704454670461728
2020-05-27,0.04292465149171806
2020-05-28,-0.028915414084064273
2020-05-29,-0.012816366481524339
2020-06-01,0.010201055697352284
2020-06-02,0.016534174084750875
2020-06-03,0.04095288226780827
2020-06-04,0.017056924128276172
2020-06-05,0.05371583163311792
2020-06-08,0.034814559670553503
2020-06-09,-0.025453107083462375
2020-06-10,-0.042093683902807794
2020-06-11,-0.08537998607352229
2020-06-12,0.030021263931818015
2020-06-15,0.017191012070746636
2020-06-16,0.02701156483977465
2020-06-17,-0.026360925229768906
2020-06-18,-0.0023390446779909743
2020-06-19,-0.012167746909929505
2020-06-22,0.004496980793934003
2020-06-23,0.0033178531369346853
2020-06-24,-0.04034454765864184
2020-06-25,0.015722008128941527
2020-06-26,-0.026410592760879203
2020-06-29,0.03945332717559353
2020-06-30,0.012498213994296901
2020-07-01,-0.018784281374842414
2020-07-02,0.003125179365889246
2020-07-06,0.011139718551405216
2020-07-07,-0.026304207758163282
2020-07-08,0.004300466664136568
2020-07-09,-0.025744419446475975
2020-07-10,0.026050458302921783
2020-07-13,-0.005677027760122267
2020-07-14,0.01357278336323585
2020-07-15,0.040063909607538625
2020-07-16,-0.005500779477132299
2020-07-17,-0.001972193566869043
2020-07-20,-0.012904060062629974
2020-07-21,0.02708703579087382
2020-07-22,7.1408118450208e-4
2020-07-23,0.006259521267246935
2020-07-24,-0.01346219308987581
2020-07-27,0.00513219155216669
2020-07-28,-0.005596808143344209
2020-07-29,0.024201680402042212
2020-07-30,-0.010378399396224583
2020-07-31,-0.010374199846452084
2020-08-03,0.011172320730820775
2020-08-04,0.010287068756535874
2020-08-05,0.018999084764529023
2020-08-06,-6.900380051371893e-4
2020-08-07,0.023364206842719646
2020-08-10,0.01956896602176182
2020-08-11,0.0028089559430180496
2020-08-12,0.0026512190817357907
2020-08-13,-0.009700582365605588
2020-08-14,0.0025659083929999334
2020-08-17,-8.675846176296687e-4
2020-08-18,-0.01693263208495818
2020-08-19,-0.0014403225980033582
2020-08-20,-0.007529535749936895
2020-08-21,-0.009235719616781095
2020-08-24,0.02127523656651602
2020-08-25,3.64354500660234e-4
2020-08-26,-0.011448044644998476
2020-08-27,0.007460453700684276
2020-08-28,0.00898995819362236
2020-08-31,-0.014971421758786121
2020-09-01,0.0075584716595676164
2020-09-02,0.008076077560016718
2020-09-03,-0.01747180218159712
2020-09-04,6.272224344444457e-4
2020-09-08,-0.02492714062658106
2020-09-09,0.004718205429546268
2020-09-10,-0.014189001020937812
2020-09-11,-0.004744442041795993
2020-09-14,0.022680437725941548
2020-09-15,-4.3374996245354274e-4
2020-09-16,0.010982357106398546
2020-09-17,-0.004068203106417972
2020-09-18,-0.007042650923214568
2020-09-21,-0.04159722361343077
2020-09-22,0.001513965933280223
2020-09-23,-0.029232948589480372
2020-09-24,0.0029092307699766246
2020-09-25,0.011827627595217922
2020-09-28,0.028399677350127786
2020-09-29,-0.007211856137404506
2020-09-30,-3.146260857134209e-4
2020-10-01,0.012203337151179989
2020-10-02,0.013369701953115282
2020-10-05,0.023341166600749648
2020-10-06,-0.004121320092431293
2020-10-07,0.01806771132060214
2020-10-08,0.015524750162907941
2020-10-09,7.487949684714427e-4
2020-10-12,0.00694358222729271
2020-10-13,-0.015801536693482846
2020-10-14,-0.006831525343207853
2020-10-15,0.012316096130784573
2020-10-16,-0.004485526029143435
2020-10-19,-0.011585387822114334
2020-10-20,0.008857879826727122
2020-10-21,-0.003209429250685075
2020-10-22,0.018283286781293994
2020-10-23,0.005027470659079764
2020-10-26,-0.02393893770524836
2020-10-27,-0.017586364202352885
2020-10-28,-0.030592452185035365
2020-10-29,0.015586887203131138
2020-10-30,-0.008287852541150421
2020-11-02,0.025083754446567606
2020-11-03,0.028539660530497096
2020-11-04,-0.016326299837499253
2020-11-05,0.028647494885588994
2020-11-06,-0.01090592524552727
2020-11-09,0.07726702172516628
2020-11-10,0.02583903197844697
2020-11-11,-0.007411051231164869
2020-11-12,-0.019393614310528436
2020-11-13,0.028648983774829506
2020-11-16,0.036370489005316
2020-11-17,0.003956371535906322
2020-11-18,-0.009724557935982857
2020-11-19,0.0050891627805211845
2020-11-20,0.5230812605856064
2020-11-23,0.02404569482694338
2020-11-24,0.028856130365482614
2020-11-25,-0.008754280572053911
2020-11-27,-0.0013108704205165756
2020-11-30,-0.02560693054579749
2020-12-01,0.013116101376581627
2020-12-02,0.007300902460142455
2020-12-03,0.008428502186468604
2020-12-04,0.030818184086456594
2020-12-07,-0.00304507536253478
2020-12-08,0.010708097292029664
2020-12-09,-0.0011377721664192766
2020-12-10,0.0056715799233838255
2020-12-11,-0.007567694294020938
2020-12-14,-0.006534672280593001
2020-12-15,0.024222530123988496
2020-12-16,-0.004287432986032646
2020-12-17,0.007998170354896429
2020-12-18,-0.007809942824321991
2020-12-21,-0.006443356799409095
2020-12-22,0.001968271374067518
2020-12-23,0.014533150401834814
2020-12-24,2.791681164046869e-4
2020-12-28,0.0039700929590439525
2020-12-29,-0.015795910092407398
2020-12-30,0.009605385406828912
2020-12-31,0.0016990681438541855
2021-01-04,-0.012402710216835028
2021-01-05,0.021640525415623554
2021-01-06,0.048708827373137205
2021-01-07,0.010907282781350912
2021-01-08,-0.009384386602169555
2021-01-11,0.002853281054299038
2021-01-12,0.01851465469444711
2021-01-13,-0.007714613598504477
2021-01-14,0.019057103973374543
2021-01-15,-0.012496235836729652
2021-01-19,0.009087015567148604
2021-01-20,0.00462491587543655
2021-01-21,-0.011727548329199455
2021-01-22,0.008980841136277975
2021-01-25,-0.0010049798883936493
2021-01-26,-0.005441101694726093
2021-01-27,-0.01829940317370018
2021-01-28,0.00389098688006695
2021-01-29,-0.02105638305513644
2021-02-01,0.02606545516609122
2021-02-02,0.013408640980914804
2021-02-03,0.005928610445984751
2021-02-04,0.019260037224807444
2021-02-05,0.009162059264766407
2021-02-08,0.02520936253495852
2021-02-09,0.004254492466980213
2021-02-10,5.147040985423303e-4
2021-02-11,0.0011759680746867352
2021-02-12,0.0022746061770027737
2021-02-16,0.0024845697623113224
2021-02-17,-0.0034923251434102382
2021-02-18,-0.016049859330747863
2021-02-19,0.01852937281738248
2021-02-22,0.009608869076133302
2021-02-23,-5.995368364342398e-4
2021-02-24,0.024189821610638505
2021-02-25,-0.027972002293957233
2021-02-26,-0.006555291607115878
2021-03-01,0.031194528606655763
2021-03-02,-0.014663035403100606
2021-03-03,0.004196548659519599
2021-03-04,-0.01801014485948215
2021-03-05,0.02525842901125634
2021-03-08,0.016844234113716845
2021-03-09,0.00634046935915676
2021-03-10,0.019156789585169594
2021-03-11,0.0165150604764437
2021-03-12,0.009547183950586333
2021-03-15,0.0013648632269316115
2021-03-16,-0.014717630491297705
2021-03-17,0.0071169931624378195
2021-03-18,-0.01932756064474127
2021-03-19,0.0033261003620567893
2021-03-22,-0.012608066396448037
2021-03-23,-0.03454275398167307
2021-03-24,-0.011595141555398846
2021-03-25,0.02141488813476536
2021-03-26,0.022191263070971207
2021-03-29,-0.025353052126164552
2021-03-30,0.013295268066402254
2021-03-31,0.0023805445711543986
2021-04-01,0.017065043811120437
2021-04-05,0.006503117217592091
2021-04-06,-0.002959305465090913
2021-04-07,-0.01029432931147404
2021-04-08,0.004467324626227646
2021-04-09,0.0018048607110629925
2021-04-12,-6.920487617875308e-5
2021-04-13,-0.007485693139551039
2021-04-14,0.009742909178377054
2021-04-15,0.0017409459683424568
2021-04-16,0.0031582416674805322
2021-04-19,-0.0107939724442291
2021-04-20,-0.021852399969503406
2021-04-21,0.020236514361521928
2021-04-22,-0.006541248651340909
2021-04-23,0.01844811010322686
2021-04-26,0.006561727872156723
2021-04-27,0.001834611850989717
2021-04-28,0.0038121428128428795
2021-04-29,1.7754683333622058e-4
2021-04-30,-0.012304278521021427
2021-05-03,0.014199262642795196
2021-05-04,-0.005726407058551581
2021-05-05,7.931195303021759e-4
2021-05-06,0.002068856047810108
2021-05-07,0.01264079911645531
2021-05-10,-0.018673979268299987
2021-05-11,-0.007809061312632007
2021-05-12,-0.02985576142719984
2021-05-13,0.018619000850700146
2021-05-14,0.022674892633963273
2021-05-17,0.0038517409658356725
2021-05-18,-0.009240667625986805
2021-05-19,-0.008349991655618358
2021-05-20,0.003740973302301705
2021-05-21,0.005540405046158621
2021-05-24,0.003242651782391352
2021-05-25,-0.015528760501890056
2021-05-26,0.017231412391206107
2021-05-27,0.01105125666881691
2021-05-28,-0.0014136509792396278
2021-06-01,0.015195420876235684
2021-06-02,-8.555251275955671e-4
2021-06-03,-0.0041918635519981855
2021-06-04,0.0017175789263423667
2021-06-07,0.00877164523079786
2021-06-08,0.013437511337446632
2021-06-09,-0.008288033055292292
2021-06-10,-0.007905860321786235
2021-06-11,0.007568592646532756
2021-06-14,-0.007289922988678983
2021-06-15,0.0016788934018303423
2021-06-16,-0.0013782125941259012
2021-06-17,-0.019467021025055063
2021-06-18,-0.02391677360123231
2021-06-21,0.02403696216248774
2021-06-22,3.8579313912248203e-4
2021-06-23,0.0010391531078786562
2021-06-24,0.013859327794703884
2021-06-25,1.8931836810249844e-4
2021-06-28,-0.013083731470788127
2021-06-29,-0.004710678377472982
2021-06-30,0.004300169655492148
2021-07-01,0.007217172863895984
2021-07-02,-0.010028200497896236
2021-07-06,-0.018599982515985335
2021-07-07,-0.006787565595691938
2021-07-08,-0.012315476752001933
2021-07-09,0.026394650966289165
2021-07-12,0.0035564878293751225
2021-07-13,-0.019163080386979028
2021-07-14,-0.009422768963429466
2021-07-15,-0.0020480302436759737
2021-07-16,-0.015271546333021642
2021-07-19,-0.02155076450923535
2021-07-20,0.027849792561877536
2021-07-21,0.018296565926487054
2021-07-22,-0.017400801514508697
2021-07-23,0.005275417271872628
2021-07-26,0.007646350115190825
2021-07-27,-0.00819200813118273
2021-07-28,0.011745945804085311
2021-07-29,0.01116635752997648
2021-07-30,-0.004735610564046143
2021-08-02,-0.006754820787614427
2021-08-03,0.006563640454932656
2021-08-04,-0.019126166901836158
